,title,artistName,yearAsString,genre,image,brightness,blockCount,colorCount,pink,brown,yellow,blue,gray,purple,black,orange,green,white,red,mean_b_gradients_horiz,mean_g_gradients_horiz,mean_r_gradients_horiz,mean_b_gradients_vert,mean_g_gradients_vert,mean_r_gradients_vert,label
173,Ocean Greyness,Pollock Jackson,1953.0,abstract,https://uploads6.wikiart.org/images/jackson-pollock/ocean-greyness-1953.jpg,42.39084452678709,10.0,3.0,0.0,40.082677165354326,1.3976377952755905,0.0,44.00787401574804,0.0,4.216535433070867,0.8937007874015748,0.0,9.39763779527559,0.003937007874015748,0.0060356429183149145,0.006890365719411261,0.000448266025510412,0.007816634775882425,0.006150211795373086,0.009773976786805132,7
174,Portrait and a Dream,Pollock Jackson,1953.0,abstract,https://uploads3.wikiart.org/images/jackson-pollock/portrait-and-a-dream-1953.jpg,64.75564570655848,7.0,3.0,0.0,20.511494252873565,0.3448275862068966,0.0,29.488505747126432,0.0,3.3793103448275863,1.5344827586206895,0.0,44.74137931034483,0.0,0.009013428168495922,0.0012426219322771047,0.0029765595932035225,0.015588560206210874,0.006208866261020738,0.008538547209503774,18
175,Red Landscape,Mattis-Teutsch Janos,1918.0,abstract,https://uploads1.wikiart.org/images/janos-mattis-teutsch/red-landscape-1918.jpg,52.00636678200692,3.0,2.0,0.0,4.591176470588235,0.0,0.0,84.6735294117647,0.0,0.0,8.49705882352941,0.0,1.4500000000000002,0.7882352941176469,0.002883031301482702,0.0023509975854619394,0.007121284374503258,0.004671864642191988,0.00505417443219509,0.00726675302518088,14
176,Blue and Red Landscape,Mattis-Teutsch Janos,1918.0,abstract,https://uploads1.wikiart.org/images/janos-mattis-teutsch/blue-and-red-landscape-1918.jpg,45.879684657368095,12.0,3.0,0.0,15.221649484536083,1.9458762886597936,0.0,75.76546391752578,0.0,0.0,6.9922680412371125,0.0,0.038659793814432984,0.03608247422680412,0.0040677603232799,0.005482896038941935,0.0013071546710772019,0.0016865663650479199,0.006081877612260208,0.003308607716527029,8
177,Composition,Mattis-Teutsch Janos,1919.0,abstract,https://uploads2.wikiart.org/images/janos-mattis-teutsch/composition-1919(3).jpg,42.20060534280826,12.0,3.0,0.0,46.59731543624161,1.181208053691275,0.0,33.328859060402685,0.0,0.10402684563758388,18.416107382550337,0.0,0.3322147651006712,0.040268456375838924,0.006554705215419501,0.0034380094988303678,0.008844548220476898,0.0029121386462106678,0.005306267806267806,0.0020900492401431147,7
178,Composition,Mattis-Teutsch Janos,1919.0,abstract,https://uploads2.wikiart.org/images/janos-mattis-teutsch/composition-1919(4).jpg,46.34277039848197,7.0,3.0,0.0,26.206451612903226,2.583870967741936,0.0,52.641935483870974,0.0,1.029032258064516,17.403225806451616,0.0,0.13548387096774195,0.0,0.006360544217687075,0.005163452332102312,0.002188632788454962,0.0021004133071346296,0.0015958169224500882,0.002968574060804586,13
179,Composition,Mattis-Teutsch Janos,1919.0,abstract,https://uploads2.wikiart.org/images/janos-mattis-teutsch/composition-1919(5).jpg,49.95001089324618,8.0,3.0,0.0,20.15833333333333,0.027777777777777776,0.0,56.988888888888894,0.0,0.14444444444444446,20.58055555555556,0.0,0.225,1.875,0.002023460410557185,0.006774315998481619,0.0040140638734251395,0.004482334329407629,0.0007030906694009082,0.0037505860290670424,13
180,Composition,Mattis-Teutsch Janos,1919.0,abstract,https://uploads4.wikiart.org/images/janos-mattis-teutsch/composition-1919-1(5).jpg,42.727242139459335,10.0,3.0,0.0,45.63313609467456,0.1331360946745562,0.0,42.16272189349112,0.0,4.594674556213018,6.931952662721892,0.0,0.5443786982248521,0.0,0.006666666666666667,0.0029421891139002785,0.0043000031159442864,0.0022862511744440963,0.004444305342555788,0.003467016491754123,7
181,Composition,Mattis-Teutsch Janos,1919.0,abstract,https://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1919-2.jpg,61.250905931993046,8.0,3.0,0.0,5.787974683544303,0.5474683544303798,0.0,67.9493670886076,0.0,0.0,25.31645569620253,0.0,0.3987341772151899,0.0,0.008116076456752906,0.004944706157495572,0.0023446658851113715,0.0039461467038068715,0.005741179612136587,0.0007660283097418818,13
182,Composition,Mattis-Teutsch Janos,1919.0,abstract,https://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1919-3.jpg,52.303859908743384,11.0,3.0,0.0,9.201257861635222,2.688679245283019,0.0,66.48427672955975,0.0,0.0,19.764150943396228,0.0,1.8301886792452828,0.031446540880503145,0.0065115356647054935,0.0043140638481449535,0.006587658898305085,0.005293788840298556,0.0023720102787112077,0.002078179119247897,13
183,Composition,Mattis-Teutsch Janos,1919.0,abstract,https://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1919-4.jpg,41.610756697045005,13.0,4.0,0.0,44.16549295774648,0.07746478873239436,0.0,34.35211267605634,0.0,0.3556338028169014,8.126760563380282,0.0,12.890845070422534,0.03169014084507042,0.0026886739609395427,0.005386197867963344,0.005189277981034869,0.0026497480873297263,0.0011250281257031425,0.0073306653700863965,7
184,Composition,Mattis-Teutsch Janos,1919.0,abstract,https://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1919-5.jpg,51.384026143790855,20.0,4.0,0.0,16.453333333333333,5.366666666666667,0.0,60.67,0.0,0.16333333333333333,15.793333333333335,0.0,0.52,1.0333333333333332,0.005589324390414309,0.004507835886599754,0.005261865506717648,0.0025144932597611232,0.004149231688877949,0.004764073282656671,13
185,Composition,Mattis-Teutsch Janos,1920.0,abstract,https://uploads2.wikiart.org/images/janos-mattis-teutsch/composition-1920(2).jpg,53.82417133520074,6.0,3.0,0.0,14.101190476190474,0.6101190476190477,0.0,72.34821428571429,0.0,0.002976190476190476,11.63095238095238,0.0,1.306547619047619,0.0,0.005813035099358671,0.006821715264777739,0.0010792622924800813,0.0005085984932769636,0.007016307307852497,0.005635506877228732,8
186,Composition,Mattis-Teutsch Janos,1920.0,abstract,https://uploads2.wikiart.org/images/janos-mattis-teutsch/composition-1920(3).jpg,40.20495719414527,4.0,4.0,0.0,22.088028169014088,3.721830985915493,0.0,60.235915492957744,0.0,6.644366197183099,6.940140845070423,0.0,0.12323943661971833,0.24647887323943665,0.006075930258887463,0.0013631200302915562,0.0045016077170418,0.009298971419896005,0.006170488306543764,0.00015183723048891592,6
187,Composition,Mattis-Teutsch Janos,1920.0,abstract,https://uploads4.wikiart.org/images/janos-mattis-teutsch/composition-1920-1(8).jpg,42.837471500228,8.0,4.0,0.0,37.06686046511628,3.343023255813953,0.0,34.30232558139535,0.0,2.232558139534884,11.258720930232556,0.0,11.447674418604652,0.3488372093023256,0.0024082993701370877,0.003777323673292464,0.006490094879006089,0.00031010636648370383,0.006478741629029746,0.003200845271761086,7
188,Composition,Mattis-Teutsch Janos,1920.0,abstract,https://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1920-2.jpg,46.316787838731,3.0,1.0,0.0,0.2556179775280899,0.0,0.0,99.19382022471909,0.0,0.0,0.05617977528089888,0.0,0.4943820224719101,0.0,0.006784749324527169,0.006771053745239103,0.005877211489194973,0.00689758136757241,0.0027087220851140675,0.007624458065480641,14
189,Composition,Mattis-Teutsch Janos,1920.0,abstract,https://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1920-3.jpg,54.74563167038967,7.0,4.0,0.0,20.465189873417717,0.04113924050632911,0.0,53.541139240506325,0.0,0.23734177215189875,5.743670886075949,0.0,19.971518987341767,0.0,0.0050232620861708575,0.004331055017933275,0.0030726634251755807,0.002682148434847559,0.004736591017515164,0.007654455986878075,1
190,Composition,Mattis-Teutsch Janos,1920.0,abstract,https://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1920-4.jpg,44.50439950980393,9.0,2.0,0.0,26.878125000000004,0.0125,0.0,68.23125,0.0,0.946875,1.475,0.0,1.978125,0.478125,0.006562408175258742,0.0010107926570804397,0.005112674221701185,0.00679716349138917,0.005490554938231257,0.005509192854348677,6
191,Composition,Mattis-Teutsch Janos,1920.0,abstract,https://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1920-5.jpg,56.64654924116539,6.0,4.0,0.0,8.225988700564972,6.296610169491526,0.0,71.73728813559322,0.0,0.0,1.0706214689265536,0.0,12.669491525423727,0.0,0.0002682883205151136,0.007011656129206245,0.0007744087686900578,0.0055145956962177065,0.00417994827689902,0.007155045953956231,8
192,Composition,Mattis-Teutsch Janos,1920.0,abstract,https://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1920-6.jpg,50.06751918158567,12.0,4.0,0.0,30.139751552795033,0.049689440993788817,0.0,39.92236024844721,0.0,1.2763975155279503,15.388198757763972,0.0,13.223602484472051,0.0,0.001050868608584283,0.005656632484287132,0.00786442908851596,0.002142033283901796,0.006875805758487323,0.0046404475892710215,7
193,Composition,Mattis-Teutsch Janos,1920.0,abstract,https://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1920-7.jpg,57.23138350312193,12.0,4.0,0.0,21.081005586592177,0.729050279329609,0.0,27.768156424581004,0.0,1.5698324022346368,33.798882681564244,0.0,14.980446927374304,0.07262569832402235,0.00038565368299267263,0.006080114449213162,0.0006017390257845173,0.0067012151536812005,0.002158855806422596,0.0072177090568658845,12
194,Composition,Mattis-Teutsch Janos,1920.0,abstract,https://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1920-8.jpg,45.83771030993042,5.0,2.0,0.0,22.519354838709678,0.0,0.0,76.41290322580646,0.0,0.18387096774193548,0.0,0.0,0.8838709677419355,0.0,0.008372881355932203,0.008079025085712345,0.0048425330172705726,0.002136244956088298,0.008548748219010787,0.003155858698971801,8
195,Composition,Mattis-Teutsch Janos,1921.0,abstract,https://uploads2.wikiart.org/images/janos-mattis-teutsch/composition-1921(2).jpg,52.801072881982975,7.0,3.0,0.0,21.36477987421384,1.5628930817610065,0.0,43.99685534591195,0.0,0.003144654088050314,31.207547169811324,0.0,1.1289308176100628,0.7358490566037735,0.005874695417069996,0.003876228029138541,0.004255461734351963,0.005887440127727515,0.006869414432439642,0.0016029922522041145,13
196,Composition,Mattis-Teutsch Janos,1921.0,abstract,https://uploads2.wikiart.org/images/janos-mattis-teutsch/composition-1921(3).jpg,55.79719362745098,5.0,4.0,0.0,22.015625,0.084375,0.0,13.984374999999998,0.0,3.215625,50.415625,0.0,10.2,0.084375,0.0043122325910453785,0.00030650819057998163,0.006660973526900086,0.008228493709622578,0.0015820608061631585,0.00540689465165134,12
197,Composition,Mattis-Teutsch Janos,1922.0,abstract,https://uploads2.wikiart.org/images/janos-mattis-teutsch/composition-1922(4).jpg,43.64285714285715,2.0,4.0,0.0,17.15527950310559,5.472049689440993,0.0,60.8726708074534,0.0,1.0714285714285714,14.633540372670806,0.0,0.049689440993788817,0.7453416149068323,0.004470839450153478,0.00573201159889406,0.0031094319435621388,0.006582924699402163,0.0033527499322676783,0.00368616841393304,13
198,Composition,Mattis-Teutsch Janos,1922.0,abstract,https://uploads2.wikiart.org/images/janos-mattis-teutsch/composition-1922(5).jpg,49.82967073621902,10.0,5.0,0.0,15.157232704402515,30.852201257861637,0.0,31.018867924528305,0.0,5.811320754716982,13.176100628930815,0.0,0.10377358490566037,3.880503144654088,0.00838841727342885,0.003796299463045932,0.001095852881750625,0.0006076975016880488,0.0020322402865803253,0.00393103448275862,13
199,Composition,Mattis-Teutsch Janos,1922.0,abstract,https://uploads4.wikiart.org/images/janos-mattis-teutsch/composition-1922-1(9).jpg,37.446072489601896,4.0,2.0,0.0,87.31818181818181,0.0,0.0,8.872727272727273,0.0,0.0,3.4939393939393937,0.0,0.0,0.3151515151515152,0.002418980714427729,0.0025846643250049704,0.0058206832688428075,0.003843477684636029,0.002394014962593516,0.00636732539342153,17
200,Composition,Mattis-Teutsch Janos,1922.0,abstract,https://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1922-2.jpg,38.78158114309553,2.0,2.0,0.0,31.018617021276604,0.0,0.0,67.87765957446808,0.0,0.0,0.0,0.0,0.0,1.1037234042553192,0.002685330667047565,0.002717469035155468,0.005930487839648732,0.006933501418216199,0.0016381193240602367,0.005172610882487425,6
201,Composition,Mattis-Teutsch Janos,1922.0,abstract,https://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1922-3.jpg,63.785116938341595,6.0,4.0,0.0,17.674698795180728,7.006024096385543,0.0,23.94578313253012,0.0,1.5572289156626506,0.9156626506024096,0.0,47.075301204819276,1.8253012048192767,0.006458696635019053,0.00022782008722254765,0.0034437946718648468,3.229974160206718e-05,0.0020490470305080336,0.001235049401976079,18
202,Composition,Mattis-Teutsch Janos,1922.0,abstract,https://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1922-4.jpg,47.78682944876064,7.0,3.0,0.0,17.015723270440258,4.820754716981132,0.0,69.86163522012578,0.0,0.7075471698113208,7.172955974842767,0.0,0.42138364779874216,0.0,0.0027460711331679074,0.008092868988391377,0.003320824892903397,0.004680653299694595,0.001233580049343202,0.008190171793847383,8
203,Composition,Mattis-Teutsch Janos,1922.0,abstract,https://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1922-5.jpg,64.41213753106878,2.0,4.0,0.0,10.658450704225352,8.024647887323944,0.0,72.32042253521126,0.0,1.397887323943662,0.6056338028169015,0.0,6.975352112676057,0.017605633802816902,0.009533139907306228,0.0009830611010284331,0.0021407646661158264,0.005907748239036582,0.007226807652808945,0.008435466787713723,8
204,Composition,Mattis-Teutsch Janos,1922.0,abstract,https://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1922-6.jpg,37.73931559885101,2.0,3.0,0.0,38.86624203821656,0.0,0.0,15.445859872611466,0.0,0.20063694267515925,4.095541401273885,0.0,0.0,41.39171974522293,0.006087321578505458,0.0010836887366286792,0.004219409282700422,0.007576024525177067,0.004958560600694197,0.006699576868829337,10
205,Composition,Mattis-Teutsch Janos,1922.0,abstract,https://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1922-7.jpg,29.010396998305488,6.0,2.0,0.0,51.108024691358025,0.0,0.0,47.481481481481474,0.0,0.018518518518518517,0.00617283950617284,0.0,0.0,1.3858024691358024,0.0010536366928978302,0.005492517678013485,0.0012564060175235573,0.006396096403020014,0.004689564068692207,0.002023552827998009,16
206,Composition,Mattis-Teutsch Janos,1922.0,abstract,https://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1922-8.jpg,33.41539933046389,4.0,3.0,0.0,69.71036585365854,0.0,0.0,7.24390243902439,0.0,0.8079268292682927,3.817073170731707,0.0,0.009146341463414634,18.411585365853654,0.0011591706961648009,0.005329890422749694,0.004420287482400707,0.007088205094233381,0.00644282820231809,0.007681197478991595,17
207,Composition,Mattis-Teutsch Janos,1922.0,abstract,https://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1922-9.jpg,44.23568383875289,4.0,3.0,0.0,22.130434782608692,0.06832298136645963,0.0,69.31987577639751,0.0,0.5745341614906833,6.611801242236026,0.0,0.052795031055900624,1.2422360248447204,0.006428218229767595,0.000929584011155008,0.0024133827029886273,0.006464231253729364,0.0015711706893093535,0.003957169459962756,8
208,Composition,Mattis-Teutsch Janos,1922.0,abstract,https://uploads2.wikiart.org/images/janos-mattis-teutsch/composition-1922-10.jpg,56.29153957879448,1.0,3.0,0.0,10.129629629629632,0.0,0.0,80.9537037037037,0.0,1.3456790123456788,0.0,0.0,6.361111111111112,1.2098765432098766,0.003786880927291887,0.0033661144478912284,0.0015359979084283801,0.005336250041430513,0.006101807328801194,0.00788362580815411,14
209,Composition,Mattis-Teutsch Janos,1922.0,abstract,https://uploads2.wikiart.org/images/janos-mattis-teutsch/composition-1922-11.jpg,39.203407460545186,3.0,4.0,0.0,45.30487804878049,0.0,0.0,21.01219512195122,0.0,0.0,15.628048780487804,0.0,0.003048780487804878,18.05182926829268,0.004746835443037975,0.004808312895314315,0.008001548686842616,0.0014543339150668994,0.006380099245988271,0.001939738781844045,0
210,Composition,Mattis-Teutsch Janos,1923.0,abstract,https://uploads2.wikiart.org/images/janos-mattis-teutsch/composition-1923(4).jpg,53.0649913129809,6.0,3.0,0.0,16.272151898734176,0.10759493670886076,0.0,75.1518987341772,0.0,0.5253164556962026,7.943037974683543,0.0,0.0,0.0,0.0020487533856517813,0.001591343093570974,0.00495623747759148,0.006195128858680261,0.007313997477931905,0.003941522144188046,8
211,Composition,Mattis-Teutsch Janos,1923.0,abstract,https://uploads2.wikiart.org/images/janos-mattis-teutsch/composition-1923(5).jpg,50.19063337565242,8.0,4.0,0.0,11.305755395683455,5.125899280575539,0.0,52.7841726618705,0.0,0.02158273381294964,27.39208633093525,0.0,0.06474820143884892,3.305755395683453,0.0050265178500752,0.00682018775575704,0.0049111599121581155,0.0010822944642642405,0.009166497667815859,0.0071968624914082405,13
212,Composition,Mattis-Teutsch Janos,1923.0,abstract,https://uploads2.wikiart.org/images/janos-mattis-teutsch/composition-1923(6).jpg,55.76916000968289,11.0,5.0,0.0,14.104938271604938,42.246913580246904,0.0,16.166666666666664,0.0,6.212962962962963,20.824074074074076,0.0,0.3487654320987654,0.09567901234567902,0.001742755604155276,0.0066407459656608065,3.4698126301179746e-05,0.003369459497012644,0.008893868832942329,0.008985517460093729,9
213,Composition,Mattis-Teutsch Janos,1923.0,abstract,https://uploads4.wikiart.org/images/janos-mattis-teutsch/composition-1923-1(8).jpg,41.759448529411756,4.0,3.0,0.0,38.5375,2.578125,0.0,34.825,0.0,0.4875,17.840625,0.0,1.328125,4.403125,0.0013454423141607804,0.00037064492216456633,0.005046228875266704,0.0008466826971924001,0.008674649612192135,0.0009532888465204957,7
214,Peaky Forms,Mattis-Teutsch Janos,1923.0,abstract,https://uploads8.wikiart.org/images/janos-mattis-teutsch/peaky-forms-1923.jpg,51.08061413244543,9.0,4.0,0.0,30.19496855345912,3.0660377358490565,0.0,39.32704402515724,0.0,1.2830188679245282,8.981132075471699,0.0,16.757861635220124,0.38993710691823896,0.0038184272030020736,0.007129829215718786,0.0064083408041969644,0.0033212660666245967,0.0012401957498156466,0.005300590445517982,7
215,Composition,Mattis-Teutsch Janos,1923.0,abstract,https://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1923-2.jpg,48.82334733893558,9.0,3.0,0.0,17.164285714285715,0.0,0.0,67.06785714285715,0.0,2.5892857142857144,6.346428571428571,0.0,4.335714285714285,2.4964285714285714,0.0016513056835637482,0.002703955500618047,0.0011874209981997165,0.007680189050807405,0.0012669754919428274,0.0086525603712735,8
216,Composition,Mattis-Teutsch Janos,1923.0,abstract,https://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1923-3.jpg,50.19063337565242,8.0,4.0,0.0,11.305755395683455,5.125899280575539,0.0,52.7841726618705,0.0,0.02158273381294964,27.39208633093525,0.0,0.06474820143884892,3.305755395683453,0.0050265178500752,0.00682018775575704,0.0049111599121581155,0.0010822944642642405,0.009166497667815859,0.0071968624914082405,13
217,Composition,Mattis-Teutsch Janos,1923.0,abstract,https://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1923-4.jpg,50.582573529411754,5.0,3.0,0.0,10.325,0.0,0.0,62.484375,0.0,1.51875,25.671875,0.0,0.0,0.0,0.0007983893362954735,0.006582439749442615,0.006809406809406809,0.007052486089945778,0.008698465188167212,0.002818911685994648,13
218,Composition,Mattis-Teutsch Janos,1923.0,abstract,https://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1923-5.jpg,68.39270082226439,1.0,3.0,0.0,12.141935483870967,0.0,0.0,22.40967741935484,0.0,0.0032258064516129032,0.15483870967741936,0.0,61.82903225806453,3.4612903225806453,0.003202806268349411,0.003652300949598247,0.0,0.005968066966361804,0.00019527436047646942,0.003564647991010888,3
219,Composition,Mattis-Teutsch Janos,1923.0,abstract,https://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1923-6.jpg,45.32024113993425,9.0,2.0,0.0,13.543478260869565,0.5031055900621118,0.0,77.98136645962734,0.0,0.009316770186335404,4.826086956521738,0.0,3.0993788819875783,0.037267080745341616,0.001222130470685384,0.005335542667771334,0.006079629935569139,0.008053024026512014,0.0017943776168006915,0.0014262023217247095,8
220,Composition,Mattis-Teutsch Janos,1923.0,abstract,https://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1923-7.jpg,59.881323877068546,8.0,5.0,0.0,16.411347517730494,11.297872340425535,0.0,27.0354609929078,0.0,0.7730496453900709,7.602836879432624,0.0,32.88297872340426,3.99645390070922,0.006867548902349628,0.009166860060338823,0.002972972972972973,0.0072710396039603956,0.004033665593608192,0.0001938886303707151,18
221,Composition,Mattis-Teutsch Janos,1923.0,abstract,https://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1923-8.jpg,47.08720623000973,11.0,3.0,0.0,16.595744680851062,10.687943262411348,0.0,64.35460992907801,0.0,4.882978723404255,2.8191489361702127,0.0,0.5957446808510638,0.06382978723404255,0.009038901601830664,0.00019137290925096644,0.00690786962827265,0.008400770712909442,0.008598985164813883,0.004211258354904763,8
222,Composition,Mattis-Teutsch Janos,1923.0,abstract,https://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1923-9.jpg,41.99471561674316,10.0,4.0,0.0,20.40780141843972,10.840425531914894,0.0,55.3404255319149,0.0,4.4326241134751765,8.631205673758865,0.0,0.24113475177304966,0.10638297872340426,0.006553672316384181,0.009383986680793098,0.009022613160179695,0.008035916396287635,0.006821282401091405,0.0048856233903953935,6
223,Composition,Mattis-Teutsch Janos,1924.0,abstract,https://uploads8.wikiart.org/images/janos-mattis-teutsch/composition-1924.jpg,61.934235534704676,2.0,3.0,0.0,6.6656441717791415,0.0,0.0,81.3128834355828,0.0,0.2269938650306749,0.0,0.0,11.794478527607362,0.0,0.00659712066556173,0.003058103975535168,0.006649583184663791,0.0016787912702853946,0.003624023984449642,0.0033183296645530108,14
224,Composition,Mattis-Teutsch Janos,1924.0,abstract,https://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1924-1.jpg,61.934235534704676,2.0,3.0,0.0,6.6656441717791415,0.0,0.0,81.3128834355828,0.0,0.2269938650306749,0.0,0.0,11.794478527607362,0.0,0.00659712066556173,0.003058103975535168,0.006649583184663791,0.0016787912702853946,0.003624023984449642,0.0033183296645530108,14
225,Composition,Mattis-Teutsch Janos,1925.0,abstract,https://uploads2.wikiart.org/images/janos-mattis-teutsch/composition-1925(4).jpg,51.66324056504322,7.0,3.0,0.0,14.64247311827957,0.3548387096774194,0.0,76.66666666666667,0.0,0.0,8.201612903225808,0.0,0.0,0.13440860215053765,0.0026147588611272515,0.004358891846824445,0.0,0.0017234831887360151,0.0031483552050844466,0.000963363012698876,8
226,Composition,Mattis-Teutsch Janos,1925.0,abstract,https://uploads2.wikiart.org/images/janos-mattis-teutsch/composition-1925(5).jpg,69.35893521965748,3.0,3.0,0.0,14.003164556962025,0.0,0.0,30.202531645569614,0.0,2.0031645569620253,0.0,0.0,53.791139240506325,0.0,0.0064995357474466105,0.0015106283494586913,0.0006112909025530385,0.00417707961442342,0.00399151353878241,0.005481625734790292,3
227,Composition,Mattis-Teutsch Janos,1925.0,abstract,https://uploads2.wikiart.org/images/janos-mattis-teutsch/composition-1925(6).jpg,72.68675833969952,1.0,2.0,0.0,3.6038961038961035,0.25,0.0,29.06818181818182,0.0,0.9253246753246752,0.0,0.0,66.15259740259741,0.0,0.003142154079121711,0.009079425232906994,0.0054260213108952935,0.003672405623124309,0.006722137967782925,0.006490305619454486,3
228,Composition,Mattis-Teutsch Janos,1925.0,abstract,https://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1925-2.jpg,69.04982174688057,8.0,3.0,0.0,15.266233766233766,0.09090909090909093,0.0,21.873376623376625,0.0,1.0097402597402598,1.9318181818181817,0.0,59.06818181818182,0.7597402597402597,0.003626240797040401,0.005270830996972076,0.008339227876847474,0.003696439348219674,0.005471589822077674,0.008663791458341284,3
229,Composition,Mattis-Teutsch Janos,1925.0,abstract,https://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1925-1.jpg,68.82848686644468,3.0,4.0,0.0,10.833333333333336,0.006289308176100628,0.0,30.23270440251573,0.0,0.7484276729559748,10.921383647798741,0.0,45.283018867924525,1.9748427672955973,0.005820890126179544,0.00417215634606939,0.0033162607317882013,0.007851376755501493,0.004512063243464965,0.00415964024732996,19
230,Soulflowers,Mattis-Teutsch Janos,0.0,abstract,https://uploads3.wikiart.org/images/janos-mattis-teutsch/soulflowers.jpg,57.05329898382711,5.0,3.0,0.0,20.60948905109489,0.0,0.10583941605839416,67.95255474452557,0.0,0.0,6.423357664233578,0.0,4.609489051094892,0.29927007299270075,0.0019837253552487753,0.00966500122860185,0.009524578254903543,0.00020563438206868187,0.001331059440123123,0.004261247234286651,8
231,Green Flower of the Soul,Mattis-Teutsch Janos,0.0,abstract,https://uploads7.wikiart.org/images/janos-mattis-teutsch/green-flower-of-the-soul.jpg,29.472022058823534,4.0,2.0,0.0,73.15625,0.0,0.0,22.740625,0.0,3.8625,0.2375,0.0,0.0,0.003125,0.0002639828411153275,0.004186031180988167,0.00288496213487198,0.0013259961546111516,0.007100161817641427,0.006222427075788503,17
232,The Rhythm of Life,Mattis-Teutsch Janos,0.0,abstract,https://uploads1.wikiart.org/images/janos-mattis-teutsch/the-rhythm-of-life.jpg,26.999673202614375,6.0,2.0,0.0,72.32471264367815,0.0,0.0,27.646551724137932,0.0,0.0,0.0,0.0,0.02873563218390805,0.0,0.0030575256107171,0.0028516501121435443,0.002260105902105127,0.004259750094661114,0.007108249394364402,0.007599320229582839,17
233,Soulflowers,Mattis-Teutsch Janos,0.0,abstract,https://uploads6.wikiart.org/images/janos-mattis-teutsch/soulflowers(1).jpg,45.11346480788848,9.0,3.0,0.0,40.93930635838151,0.0,0.0,51.62716763005781,0.0,0.0,0.5317919075144508,0.0,6.901734104046242,0.0,0.0031779984721161192,0.003411081404996773,0.006444880923152468,0.004458559824100653,0.0004596855750666544,0.002538847424446348,6
234,Composition,Mattis-Teutsch Janos,0.0,abstract,https://uploads3.wikiart.org/images/janos-mattis-teutsch/composition.jpg,54.98375728669846,6.0,5.0,0.0,21.239864864864867,4.462837837837838,0.0,37.94256756756757,0.0,5.469594594594594,6.222972972972974,0.0,22.10135135135135,2.5608108108108105,0.0008887624871129439,0.0036597498578737923,0.007429367432224881,0.004408286144362411,0.00405090518013981,0.006847833922006776,18
235,Red and Yellow Composition,Mattis-Teutsch Janos,0.0,abstract,https://uploads0.wikiart.org/images/janos-mattis-teutsch/red-and-yellow-composition.jpg,52.444714109420005,6.0,3.0,0.0,28.65734265734265,1.93006993006993,0.0,50.00349650349651,0.0,2.8286713286713288,12.685314685314689,0.0,3.611888111888112,0.28321678321678323,0.0003743355543909561,0.0050355116305287285,0.006607929515418502,0.00014984079415620902,0.0019156368553506367,0.008365388206296448,13
236,Composition,Mattis-Teutsch Janos,0.0,abstract,https://uploads5.wikiart.org/images/janos-mattis-teutsch/composition-1.jpg,54.19053921568627,20.0,4.0,0.0,24.825,2.453125,0.0,33.365625,0.0,0.0,23.6125,0.0,15.74375,0.0,0.0076383425124573814,0.0063243189828386965,0.004564710518537979,0.007923461336138875,0.003038309114927345,0.00032931568201277747,12
237,Before my Birth,Arp Jean,1914.0,abstract,https://uploads0.wikiart.org/images/jean-arp/before-my-birth-1914.jpg,48.04297271356095,4.0,4.0,0.0,37.28671328671329,0.006993006993006993,0.0,33.185314685314694,0.0,7.965034965034964,0.0,0.0,21.555944055944057,0.0,0.0041678468822077454,0.002432300956705043,0.009919697685403874,0.006040703802805482,0.002234319142021449,0.008692928185449134,7
